tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,
624,2017-12-01 07:23:29,2017-12-01 07:33:53,19,Park Dr at Buswell St,42.347241,-71.105301,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,183,Subscriber,1994,1,
1245,2017-12-01 07:24:01,2017-12-01 07:44:47,131,Jackson Square T Stop,42.32293117195949,-71.10014140605927,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1163,Subscriber,1988,2,
345,2017-12-01 07:24:27,2017-12-01 07:30:12,57,Columbus Ave at Massachusetts Ave,42.340542615516355,-71.08138847914233,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,1933,Subscriber,1991,2,
501,2017-12-01 07:25:58,2017-12-01 07:34:20,179,MIT Vassar St,42.355601213279265,-71.10394477844238,107,Ames St at Main St,42.3625,-71.08822,1102,Subscriber,1992,1,
589,2017-12-01 07:26:33,2017-12-01 07:36:23,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,107,Ames St at Main St,42.3625,-71.08822,1586,Subscriber,1962,1,
1218,2017-12-01 07:26:56,2017-12-01 07:47:14,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1213,Subscriber,1952,1,
773,2017-12-01 07:26:57,2017-12-01 07:39:51,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1323,Subscriber,1983,1,
1271,2017-12-01 07:27:20,2017-12-01 07:48:31,175,Brighton Center - Washington St at Cambridge St,42.34894857235593,-71.15027189254761,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1772,Subscriber,1982,1,
1179,2017-12-01 07:28:23,2017-12-01 07:48:03,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,279,Subscriber,1994,1,
1452,2017-12-01 07:28:24,2017-12-01 07:52:36,195,Brian P. Murphy Staircase at Child Street,42.3720597013741,-71.07202649116516,33,Kenmore Square,42.348706,-71.097009,1769,Subscriber,1985,1,
