tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,
70,2018-02-08 08:03:48,2018-02-08 08:04:59,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,1576,Subscriber,1985,1,
281,2018-02-08 08:04:17,2018-02-08 08:08:59,66,Allston Green District - Griggs St at Commonwealth Ave TEMPORARY WINTER LOCATION,42.34922469338298,-71.13275302578586,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,1178,Subscriber,1990,1,
648,2018-02-08 08:04:36,2018-02-08 08:15:24,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1829,Subscriber,1986,1,
407,2018-02-08 08:04:44,2018-02-08 08:11:31,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,189,Kendall T,42.362427842912396,-71.08495473861694,1780,Subscriber,1995,1,
697,2018-02-08 08:04:45,2018-02-08 08:16:23,11,Longwood Ave at Binney St,42.338629,-71.1065,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,1677,Subscriber,1993,1,
1445,2018-02-08 08:04:58,2018-02-08 08:29:03,151,Surface Rd at India St,42.358155,-71.052163,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,720,Subscriber,1980,1,
792,2018-02-08 08:05:06,2018-02-08 08:18:19,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,307,Subscriber,1978,1,
1742,2018-02-08 08:04:43,2018-02-08 08:33:45,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,591,Subscriber,1987,1,
562,2018-02-08 08:05:20,2018-02-08 08:14:42,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,23,Boston City Hall - 28 State St,42.35892,-71.057629,77,Subscriber,1991,2,
203,2018-02-08 08:05:22,2018-02-08 08:08:46,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1743,Subscriber,1993,1,
1046,2018-02-08 08:05:24,2018-02-08 08:22:50,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,545,Subscriber,1963,2,
1056,2018-02-08 08:05:32,2018-02-08 08:23:09,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,523,Subscriber,1985,1,
833,2018-02-08 08:05:47,2018-02-08 08:19:41,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,423,Subscriber,1973,1,
300,2018-02-08 08:06:19,2018-02-08 08:11:19,179,MIT Vassar St,42.355601213279265,-71.10394477844238,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1937,Subscriber,1998,2,
1442,2018-02-08 08:06:43,2018-02-08 08:30:46,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,33,Kenmore Square,42.348706,-71.097009,890,Subscriber,1958,1,
304,2018-02-08 08:06:47,2018-02-08 08:11:51,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,150,State Street at Channel Center,42.344137,-71.052608,1887,Subscriber,1981,1,
367,2018-02-08 08:06:52,2018-02-08 08:13:00,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,151,Surface Rd at India St,42.358155,-71.052163,544,Subscriber,1987,1,
415,2018-02-08 08:06:56,2018-02-08 08:13:52,179,MIT Vassar St,42.355601213279265,-71.10394477844238,189,Kendall T,42.362427842912396,-71.08495473861694,1824,Subscriber,1987,1,
395,2018-02-08 08:07:03,2018-02-08 08:13:38,23,Boston City Hall - 28 State St,42.35892,-71.057629,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,1541,Subscriber,1991,1,
686,2018-02-08 08:07:34,2018-02-08 08:19:01,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,1827,Subscriber,1984,1,
1038,2018-02-08 08:07:52,2018-02-08 08:25:11,176,Lesley University,42.38674802045056,-71.11901879310608,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,1176,Subscriber,1983,1,
508,2018-02-08 08:08:40,2018-02-08 08:17:08,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,17,Soldiers Field Park - 111 Western Ave,42.36514362978903,-71.11987173557281,636,Subscriber,1980,2,
728,2018-02-08 08:08:52,2018-02-08 08:21:01,33,Kenmore Square,42.348706,-71.097009,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1776,Subscriber,1986,1,
336,2018-02-08 08:09:18,2018-02-08 08:14:55,195,Brian P. Murphy Staircase at Child Street,42.3720597013741,-71.07202649116516,98,Warren St at Chelsea St,42.371848,-71.060292,1253,Subscriber,1991,1,
674,2018-02-08 08:09:40,2018-02-08 08:20:55,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,1709,Subscriber,1991,1,
822,2018-02-08 08:09:49,2018-02-08 08:23:32,98,Warren St at Chelsea St,42.371848,-71.060292,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1851,Subscriber,1977,1,
552,2018-02-08 08:10:09,2018-02-08 08:19:22,171,Bunker Hill Community College,42.37408991426522,-71.06905996799469,185,Third at Binney,42.36544486137399,-71.08277142047882,1015,Subscriber,1983,1,
546,2018-02-08 08:10:20,2018-02-08 08:19:26,4,Tremont St at E Berkeley St,42.345392,-71.069616,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,1270,Subscriber,1988,2,
1655,2018-02-08 08:10:24,2018-02-08 08:38:00,125,Hyde Square - Barbara St at Centre St,42.32176525723952,-71.10984160567114,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,1698,Subscriber,1986,2,
562,2018-02-08 08:10:32,2018-02-08 08:19:54,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,189,Kendall T,42.362427842912396,-71.08495473861694,842,Subscriber,1990,1,
174,2018-02-08 08:11:20,2018-02-08 08:14:15,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,151,Surface Rd at India St,42.358155,-71.052163,303,Subscriber,1965,1,
599,2018-02-08 08:11:20,2018-02-08 08:21:20,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,26,Washington St at Waltham St,42.341522,-71.068922,1553,Subscriber,1985,1,
726,2018-02-08 08:11:39,2018-02-08 08:23:46,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,11,Longwood Ave at Binney St,42.338629,-71.1065,1786,Subscriber,1988,1,
658,2018-02-08 08:11:50,2018-02-08 08:22:48,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,98,Warren St at Chelsea St,42.371848,-71.060292,733,Subscriber,1990,2,
743,2018-02-08 08:12:28,2018-02-08 08:24:51,200,Washington St at Melnea Cass Blvd,42.332817,-71.081198,33,Kenmore Square,42.348706,-71.097009,1750,Subscriber,1989,1,
677,2018-02-08 08:12:33,2018-02-08 08:23:50,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,11,Longwood Ave at Binney St,42.338629,-71.1065,297,Subscriber,1986,2,
385,2018-02-08 08:13:41,2018-02-08 08:20:07,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1463,Subscriber,1980,1,
388,2018-02-08 08:13:52,2018-02-08 08:20:20,81,Boylston St at Washington St,42.352409,-71.062679,7,Fan Pier,42.3533905070523,-71.04457139968872,745,Subscriber,1966,1,
274,2018-02-08 08:14:00,2018-02-08 08:18:34,23,Boston City Hall - 28 State St,42.35892,-71.057629,81,Boylston St at Washington St,42.352409,-71.062679,251,Subscriber,1990,1,
446,2018-02-08 08:14:20,2018-02-08 08:21:47,149,175 N Harvard St,42.363796,-71.129164,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,82,Subscriber,1965,2,
827,2018-02-08 08:14:24,2018-02-08 08:28:12,33,Kenmore Square,42.348706,-71.097009,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1265,Subscriber,1978,1,
717,2018-02-08 08:15:11,2018-02-08 08:27:08,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,189,Kendall T,42.362427842912396,-71.08495473861694,1622,Subscriber,1960,1,
1429,2018-02-08 08:15:37,2018-02-08 08:39:27,176,Lesley University,42.38674802045056,-71.11901879310608,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1560,Subscriber,1966,2,
454,2018-02-08 08:16:03,2018-02-08 08:23:38,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,136,ID Building West,42.344796,-71.031614,1123,Subscriber,1969,1,
602,2018-02-08 08:16:06,2018-02-08 08:26:09,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,1782,Subscriber,1985,2,
691,2018-02-08 08:16:06,2018-02-08 08:27:38,15,Brighton Mills - 370 Western Ave,42.3615457081725,-71.13776206970215,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,326,Subscriber,1978,1,
1727,2018-02-08 08:16:09,2018-02-08 08:44:57,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,181,Subscriber,1955,1,
1126,2018-02-08 08:16:12,2018-02-08 08:34:58,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,135,ID Building East,42.344827,-71.028664,653,Subscriber,1988,1,
1188,2018-02-08 08:16:38,2018-02-08 08:36:27,33,Kenmore Square,42.348706,-71.097009,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1062,Subscriber,1992,1,
251,2018-02-08 08:16:38,2018-02-08 08:20:49,222,Troy Boston,42.343749,-71.062256,59,Chinatown Gate Plaza,42.351356,-71.059367,285,Subscriber,1974,2,
989,2018-02-08 08:17:01,2018-02-08 08:33:30,33,Kenmore Square,42.348706,-71.097009,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1213,Subscriber,1981,1,
489,2018-02-08 08:17:05,2018-02-08 08:25:14,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,189,Kendall T,42.362427842912396,-71.08495473861694,1620,Subscriber,1985,2,
734,2018-02-08 08:17:31,2018-02-08 08:29:45,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,189,Kendall T,42.362427842912396,-71.08495473861694,291,Subscriber,1981,1,
1303,2018-02-08 08:18:21,2018-02-08 08:40:05,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,1565,Subscriber,1986,2,
1377,2018-02-08 08:18:23,2018-02-08 08:41:21,193,Brookline Village - Station Street @ MBTA TEMPORARY WINTER LOCATION,42.33376472623494,-71.12046446660315,189,Kendall T,42.362427842912396,-71.08495473861694,1870,Subscriber,1980,1,
632,2018-02-08 08:18:53,2018-02-08 08:29:26,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,682,Subscriber,1994,1,
462,2018-02-08 08:18:55,2018-02-08 08:26:38,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,189,Kendall T,42.362427842912396,-71.08495473861694,1881,Subscriber,1988,2,
1298,2018-02-08 08:19:00,2018-02-08 08:40:39,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,54,Tremont St at West St,42.354979,-71.063348,489,Subscriber,1960,1,
507,2018-02-08 08:19:02,2018-02-08 08:27:29,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,17,Soldiers Field Park - 111 Western Ave,42.36514362978903,-71.11987173557281,1586,Subscriber,1989,1,
466,2018-02-08 08:19:32,2018-02-08 08:27:19,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,150,State Street at Channel Center,42.344137,-71.052608,1075,Subscriber,1993,2,
964,2018-02-08 08:19:38,2018-02-08 08:35:42,44,Congress St at North St,42.360613,-71.057452,7,Fan Pier,42.3533905070523,-71.04457139968872,449,Subscriber,1989,1,
875,2018-02-08 08:19:50,2018-02-08 08:34:25,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,23,Boston City Hall - 28 State St,42.35892,-71.057629,683,Subscriber,1986,2,
555,2018-02-08 08:19:55,2018-02-08 08:29:11,151,Surface Rd at India St,42.358155,-71.052163,81,Boylston St at Washington St,42.352409,-71.062679,639,Subscriber,1975,1,
433,2018-02-08 08:20:09,2018-02-08 08:27:23,177,University Park,42.36264779118595,-71.10006093978882,189,Kendall T,42.362427842912396,-71.08495473861694,741,Subscriber,1994,1,
1559,2018-02-08 08:20:14,2018-02-08 08:46:13,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,143,EF - North Point Park,42.369885,-71.069957,1989,Subscriber,1995,2,
435,2018-02-08 08:20:17,2018-02-08 08:27:32,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,386,Subscriber,1957,1,
229,2018-02-08 08:20:18,2018-02-08 08:24:08,189,Kendall T,42.362427842912396,-71.08495473861694,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,200,Subscriber,1970,2,
727,2018-02-08 08:20:37,2018-02-08 08:32:44,180,Mt Auburn,42.37478628706384,-71.13320231437683,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,83,Subscriber,1989,1,
497,2018-02-08 08:21:27,2018-02-08 08:29:44,77,Somerville City Hall,42.386844,-71.09812,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,590,Subscriber,1984,2,
443,2018-02-08 08:21:38,2018-02-08 08:29:02,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,443,Subscriber,1986,2,
366,2018-02-08 08:22:33,2018-02-08 08:28:39,189,Kendall T,42.362427842912396,-71.08495473861694,177,University Park,42.36264779118595,-71.10006093978882,1780,Subscriber,1981,1,
321,2018-02-08 08:22:41,2018-02-08 08:28:02,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,140,Danehy Park,42.388966,-71.132788,1464,Subscriber,1967,2,
985,2018-02-08 08:22:55,2018-02-08 08:39:20,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,438,Subscriber,1982,1,
243,2018-02-08 08:23:07,2018-02-08 08:27:11,180,Mt Auburn,42.37478628706384,-71.13320231437683,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,228,Subscriber,1979,1,
351,2018-02-08 08:23:20,2018-02-08 08:29:12,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1672,Subscriber,1994,1,
695,2018-02-08 08:23:28,2018-02-08 08:35:03,81,Boylston St at Washington St,42.352409,-71.062679,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,894,Subscriber,1990,1,
836,2018-02-08 08:23:32,2018-02-08 08:37:28,159,S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,1700,Subscriber,1987,1,
600,2018-02-08 08:23:33,2018-02-08 08:33:34,63,Dorchester Ave at Gillette Park,42.344040510016356,-71.05737626552582,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,333,Subscriber,1989,1,
679,2018-02-08 08:24:11,2018-02-08 08:35:31,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,228,One Memorial Drive,42.361619320766856,-71.0804355052096,2000,Subscriber,1994,1,
431,2018-02-08 08:24:15,2018-02-08 08:31:26,115,Porter Square Station,42.387995,-71.119084,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1803,Subscriber,1986,1,
542,2018-02-08 08:25:03,2018-02-08 08:34:05,161,W Broadway at D St,42.3391085,-71.0514432,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,1710,Subscriber,1987,1,
305,2018-02-08 08:25:05,2018-02-08 08:30:11,121,W Broadway at Dorchester St,42.335693,-71.045859,150,State Street at Channel Center,42.344137,-71.052608,1724,Subscriber,1992,1,
1853,2018-02-08 08:25:22,2018-02-08 08:56:15,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,81,Boylston St at Washington St,42.352409,-71.062679,1827,Subscriber,1964,1,
574,2018-02-08 08:25:38,2018-02-08 08:35:13,161,W Broadway at D St,42.3391085,-71.0514432,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1151,Subscriber,1986,1,
125,2018-02-08 08:25:55,2018-02-08 08:28:01,215,The Eddy - New St at Sumner St,42.370744,-71.044201,212,Maverick Square - Lewis Mall,42.368844082898356,-71.03977829217911,1317,Subscriber,1972,1,
413,2018-02-08 08:25:45,2018-02-08 08:32:39,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,1800,Subscriber,1991,1,
454,2018-02-08 08:26:10,2018-02-08 08:33:44,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,1373,Subscriber,1987,1,
406,2018-02-08 08:26:27,2018-02-08 08:33:14,94,Main St at Austin St,42.375603,-71.064608,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1144,Subscriber,1984,1,
726,2018-02-08 08:26:37,2018-02-08 08:38:43,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,12,Subscriber,1970,1,
109,2018-02-08 08:26:49,2018-02-08 08:28:39,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,189,Kendall T,42.362427842912396,-71.08495473861694,554,Subscriber,1990,1,
295,2018-02-08 08:26:51,2018-02-08 08:31:46,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,57,Columbus Ave at Massachusetts Ave,42.340542615516355,-71.08138847914233,1830,Subscriber,1986,1,
379,2018-02-08 08:26:56,2018-02-08 08:33:15,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,557,Subscriber,1975,1,
584,2018-02-08 08:27:11,2018-02-08 08:36:56,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,280,Subscriber,1972,1,
397,2018-02-08 08:27:15,2018-02-08 08:33:52,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,17,Subscriber,1979,1,
1245,2018-02-08 08:28:02,2018-02-08 08:48:47,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,491,Subscriber,1979,2,
666,2018-02-08 08:28:04,2018-02-08 08:39:10,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,849,Subscriber,1949,1,
1036,2018-02-08 08:28:11,2018-02-08 08:45:27,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,1793,Subscriber,1971,1,
639,2018-02-08 08:28:10,2018-02-08 08:38:49,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,42,Boylston St at Arlington St TEMPORARY WINTER LOCATION,42.352583438376996,-71.06766249993596,1792,Subscriber,1980,1,
318,2018-02-08 08:28:10,2018-02-08 08:33:29,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1835,Subscriber,1991,1,
222,2018-02-08 08:28:42,2018-02-08 08:32:25,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,410,Subscriber,1983,1,
1493,2018-02-08 08:28:44,2018-02-08 08:53:37,159,S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,216,Subscriber,1983,2,
215,2018-02-08 08:28:50,2018-02-08 08:32:25,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,1137,Subscriber,1950,1,
195,2018-02-08 08:28:58,2018-02-08 08:32:13,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,1769,Subscriber,1975,1,
685,2018-02-08 08:28:59,2018-02-08 08:40:24,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,23,Boston City Hall - 28 State St,42.35892,-71.057629,877,Subscriber,1984,2,
909,2018-02-08 08:29:10,2018-02-08 08:44:19,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,33,Kenmore Square,42.348706,-71.097009,1049,Subscriber,1988,1,
1625,2018-02-08 08:29:18,2018-02-08 08:56:23,63,Dorchester Ave at Gillette Park,42.344040510016356,-71.05737626552582,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,1613,Subscriber,1955,2,
233,2018-02-08 08:29:36,2018-02-08 08:33:29,135,ID Building East,42.344827,-71.028664,136,ID Building West,42.344796,-71.031614,1104,Subscriber,1971,1,
2514,2018-02-08 08:29:40,2018-02-08 09:11:35,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,1,18 Dorrance Warehouse,42.387151,-71.075978,41,Subscriber,1984,2,
224,2018-02-08 08:29:44,2018-02-08 08:33:28,222,Troy Boston,42.343749,-71.062256,59,Chinatown Gate Plaza,42.351356,-71.059367,984,Subscriber,1987,1,
814,2018-02-08 08:29:59,2018-02-08 08:43:34,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,1924,Subscriber,1992,1,
566,2018-02-08 08:31:01,2018-02-08 08:40:28,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,222,Troy Boston,42.343749,-71.062256,1201,Subscriber,1986,2,
393,2018-02-08 08:31:42,2018-02-08 08:38:16,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1122,Subscriber,1982,1,
440,2018-02-08 08:31:49,2018-02-08 08:39:10,107,Ames St at Main St,42.3625,-71.08822,179,MIT Vassar St,42.355601213279265,-71.10394477844238,1570,Subscriber,1967,1,
282,2018-02-08 08:31:45,2018-02-08 08:36:27,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,182,Subscriber,1986,2,
1040,2018-02-08 08:32:03,2018-02-08 08:49:24,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,715,Subscriber,1990,1,
960,2018-02-08 08:32:42,2018-02-08 08:48:43,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,1743,Subscriber,1991,2,
809,2018-02-08 08:32:51,2018-02-08 08:46:20,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,856,Subscriber,1995,1,
606,2018-02-08 08:33:04,2018-02-08 08:43:10,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,189,Kendall T,42.362427842912396,-71.08495473861694,1105,Subscriber,1987,1,
492,2018-02-08 08:33:23,2018-02-08 08:41:36,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,1060,Subscriber,1985,1,
487,2018-02-08 08:33:25,2018-02-08 08:41:33,94,Main St at Austin St,42.375603,-71.064608,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1166,Subscriber,1992,1,
552,2018-02-08 08:33:56,2018-02-08 08:43:08,139,Dana Park,42.361780439606044,-71.10809952020645,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,247,Subscriber,1993,1,
435,2018-02-08 08:34:12,2018-02-08 08:41:28,81,Boylston St at Washington St,42.352409,-71.062679,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,1007,Subscriber,1969,1,
574,2018-02-08 08:34:18,2018-02-08 08:43:53,78,Union Square - Somerville,42.37980717512428,-71.09387040138245,107,Ames St at Main St,42.3625,-71.08822,508,Subscriber,1991,1,
1625,2018-02-08 08:34:19,2018-02-08 09:01:24,115,Porter Square Station,42.387995,-71.119084,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,1321,Subscriber,1993,1,
388,2018-02-08 08:34:31,2018-02-08 08:41:00,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,568,Subscriber,1991,1,
128,2018-02-08 08:35:03,2018-02-08 08:37:12,121,W Broadway at Dorchester St,42.335693,-71.045859,161,W Broadway at D St,42.3391085,-71.0514432,120,Subscriber,1992,1,
559,2018-02-08 08:35:08,2018-02-08 08:44:27,26,Washington St at Waltham St,42.341522,-71.068922,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,167,Subscriber,1986,1,
454,2018-02-08 08:35:19,2018-02-08 08:42:54,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,33,Kenmore Square,42.348706,-71.097009,1191,Subscriber,1977,1,
368,2018-02-08 08:35:25,2018-02-08 08:41:33,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08822,1681,Subscriber,1984,1,
1141,2018-02-08 08:35:40,2018-02-08 08:54:42,4,Tremont St at E Berkeley St,42.345392,-71.069616,136,ID Building West,42.344796,-71.031614,538,Subscriber,1981,1,
909,2018-02-08 08:35:57,2018-02-08 08:51:07,136,ID Building West,42.344796,-71.031614,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,1123,Subscriber,1971,1,
