tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,
943,2017-12-01 17:07:19,2017-12-01 17:23:02,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,77,Subscriber,1993,1,
299,2017-12-01 17:07:20,2017-12-01 17:12:20,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1043,Subscriber,1969,1,
574,2017-12-01 17:07:24,2017-12-01 17:16:59,59,Chinatown Gate Plaza,42.351356,-71.059367,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,637,Subscriber,1978,1,
1283,2017-12-01 17:07:33,2017-12-01 17:28:57,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1632,Subscriber,1971,2,
766,2017-12-01 17:07:43,2017-12-01 17:20:30,98,Warren St at Chelsea St,42.371848,-71.060292,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,1768,Subscriber,1990,2,
336,2017-12-01 17:07:49,2017-12-01 17:13:25,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,33,Kenmore Square,42.348706,-71.097009,556,Subscriber,1969,1,
491,2017-12-01 17:07:55,2017-12-01 17:16:07,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,195,Brian P. Murphy Staircase at Child Street,42.3720597013741,-71.07202649116516,416,Subscriber,1980,1,
517,2017-12-01 17:08:04,2017-12-01 17:16:41,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1624,Subscriber,1971,1,
620,2017-12-01 17:08:05,2017-12-01 17:18:25,11,Longwood Ave at Binney St,42.338629,-71.1065,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,831,Subscriber,1981,1,
781,2017-12-01 17:08:13,2017-12-01 17:21:14,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,44,Congress St at North St,42.360613,-71.057452,208,Subscriber,1983,2,
572,2017-12-01 17:08:25,2017-12-01 17:17:58,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1383,Subscriber,1992,2,
475,2017-12-01 17:08:33,2017-12-01 17:16:28,59,Chinatown Gate Plaza,42.351356,-71.059367,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,956,Subscriber,1988,2,
1327,2017-12-01 17:08:49,2017-12-01 17:30:57,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,67,Subscriber,1991,1,
702,2017-12-01 17:08:56,2017-12-01 17:20:38,21,Prudential Center - Belvedere St,42.345959,-71.082578,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,1570,Subscriber,1988,1,
206,2017-12-01 17:08:59,2017-12-01 17:12:25,171,Bunker Hill Community College,42.37408991426522,-71.06905996799469,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,716,Subscriber,1978,1,
179,2017-12-01 17:08:59,2017-12-01 17:11:58,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,1543,Subscriber,1990,1,
350,2017-12-01 17:09:05,2017-12-01 17:14:55,26,Washington St at Waltham St,42.341522,-71.068922,57,Columbus Ave at Massachusetts Ave,42.340542615516355,-71.08138847914233,798,Subscriber,1997,1,
625,2017-12-01 17:09:13,2017-12-01 17:19:38,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,101,Subscriber,1981,1,
243,2017-12-01 17:09:12,2017-12-01 17:13:15,48,Post Office Square - Pearl St at Milk St,42.356755,-71.055407,47,Cross St at Hanover St,42.362811,-71.056067,174,Subscriber,1982,1,
759,2017-12-01 17:09:32,2017-12-01 17:22:12,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,51,Washington St at Lenox St,42.3350989929096,-71.07903778553009,1839,Subscriber,1985,1,
816,2017-12-01 17:09:40,2017-12-01 17:23:16,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,54,Tremont St at West St,42.354979,-71.063348,1291,Subscriber,1992,1,
919,2017-12-01 17:09:43,2017-12-01 17:25:02,33,Kenmore Square,42.348706,-71.097009,49,Stuart St at Charles St,42.351146,-71.066289,244,Subscriber,1950,1,
636,2017-12-01 17:09:47,2017-12-01 17:20:24,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,194,Subscriber,1960,1,
1367,2017-12-01 17:09:50,2017-12-01 17:32:38,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,99,Wilson Square,42.385582,-71.113341,1858,Subscriber,1981,1,
2163,2017-12-01 17:09:56,2017-12-01 17:46:00,98,Warren St at Chelsea St,42.371848,-71.060292,19,Park Dr at Buswell St,42.347241,-71.105301,1322,Subscriber,1987,2,
1200,2017-12-01 17:10:08,2017-12-01 17:30:09,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,774,Subscriber,1989,1,
594,2017-12-01 17:10:21,2017-12-01 17:20:16,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,109,TD Garden - West End Park,42.36590788445084,-71.06446668505669,256,Subscriber,1980,1,
643,2017-12-01 17:10:35,2017-12-01 17:21:19,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,585,Subscriber,1963,2,
381,2017-12-01 17:10:37,2017-12-01 17:16:58,70,Harvard Kennedy School at Bennett St / Eliot St,42.37199165408676,-71.12226963043213,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,1807,Subscriber,1990,2,
258,2017-12-01 17:10:59,2017-12-01 17:15:17,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,263,Subscriber,1976,1,
478,2017-12-01 17:11:03,2017-12-01 17:19:01,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,1538,Subscriber,1976,1,
297,2017-12-01 17:11:18,2017-12-01 17:16:16,70,Harvard Kennedy School at Bennett St / Eliot St,42.37199165408676,-71.12226963043213,149,175 N Harvard St,42.363796,-71.129164,963,Subscriber,1988,2,
1204,2017-12-01 17:11:24,2017-12-01 17:31:28,151,Surface Rd at India St,42.358155,-71.052163,117,Binney St / Sixth St,42.366095,-71.086388,759,Subscriber,1983,1,
383,2017-12-01 17:11:24,2017-12-01 17:17:48,150,State Street at Channel Center,42.344137,-71.052608,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,1760,Subscriber,1978,1,
467,2017-12-01 17:11:25,2017-12-01 17:19:12,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,186,Congress St at Northern Ave,42.3481,-71.03764,1829,Subscriber,1994,1,
1485,2017-12-01 17:11:31,2017-12-01 17:36:17,195,Brian P. Murphy Staircase at Child Street,42.3720597013741,-71.07202649116516,121,W Broadway at Dorchester St,42.335693,-71.045859,170,Subscriber,1985,1,
258,2017-12-01 17:11:37,2017-12-01 17:15:55,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1612,Subscriber,1987,2,
228,2017-12-01 17:11:58,2017-12-01 17:15:47,117,Binney St / Sixth St,42.366095,-71.086388,189,Kendall T,42.362427842912396,-71.08495473861694,304,Subscriber,1992,1,
756,2017-12-01 17:12:11,2017-12-01 17:24:47,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1198,Subscriber,1992,1,
1043,2017-12-01 17:12:25,2017-12-01 17:29:48,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1744,Subscriber,1992,1,
2184,2017-12-01 17:12:26,2017-12-01 17:48:50,23,Boston City Hall - 28 State St,42.35892,-71.057629,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,1968,Subscriber,1987,2,
305,2017-12-01 17:12:28,2017-12-01 17:17:33,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,98,Warren St at Chelsea St,42.371848,-71.060292,1890,Subscriber,1983,2,
2000,2017-12-01 17:12:38,2017-12-01 17:45:59,32,Landmark Center - Brookline Ave at Park Dr,42.34519428944095,-71.1016970872879,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1115,Subscriber,1985,2,
413,2017-12-01 17:12:40,2017-12-01 17:19:33,135,ID Building East,42.344827,-71.028664,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,1743,Subscriber,1983,2,
1850,2017-12-01 17:13:11,2017-12-01 17:44:02,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,131,Jackson Square T Stop,42.32293117195949,-71.10014140605927,1922,Subscriber,1977,1,
1293,2017-12-01 17:13:22,2017-12-01 17:34:56,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,836,Subscriber,1993,2,
771,2017-12-01 17:13:24,2017-12-01 17:26:16,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,71,Conway Park - Somerville Avenue,42.383405,-71.107593,1961,Subscriber,1989,1,
884,2017-12-01 17:13:44,2017-12-01 17:28:28,121,W Broadway at Dorchester St,42.335693,-71.045859,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,1832,Subscriber,1990,2,
1752,2017-12-01 17:13:46,2017-12-01 17:42:58,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,10,Subscriber,1944,1,
598,2017-12-01 17:13:52,2017-12-01 17:23:50,189,Kendall T,42.362427842912396,-71.08495473861694,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,39,Subscriber,1948,1,
517,2017-12-01 17:13:59,2017-12-01 17:22:36,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,81,Boylston St at Washington St,42.352409,-71.062679,1957,Subscriber,1972,1,
821,2017-12-01 17:13:59,2017-12-01 17:27:41,185,Third at Binney,42.36544486137399,-71.08277142047882,109,TD Garden - West End Park,42.36590788445084,-71.06446668505669,1161,Subscriber,1967,2,
663,2017-12-01 17:14:08,2017-12-01 17:25:12,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1129,Subscriber,1963,1,
277,2017-12-01 17:14:14,2017-12-01 17:18:52,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,775,Subscriber,1985,2,
1184,2017-12-01 17:14:22,2017-12-01 17:34:06,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,613,Subscriber,1975,1,
368,2017-12-01 17:14:31,2017-12-01 17:20:40,21,Prudential Center - Belvedere St,42.345959,-71.082578,51,Washington St at Lenox St,42.3350989929096,-71.07903778553009,472,Subscriber,1993,1,
961,2017-12-01 17:14:32,2017-12-01 17:30:34,141,Kendall Street,42.363560158429884,-71.08216792345047,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,1144,Subscriber,1973,1,
110,2017-12-01 17:14:33,2017-12-01 17:16:23,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1289,Subscriber,1999,1,
757,2017-12-01 17:14:32,2017-12-01 17:27:09,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,1805,Subscriber,1987,1,
496,2017-12-01 17:14:35,2017-12-01 17:22:51,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1783,Subscriber,1981,1,
612,2017-12-01 17:14:37,2017-12-01 17:24:49,136,ID Building West,42.344796,-71.031614,23,Boston City Hall - 28 State St,42.35892,-71.057629,352,Subscriber,1990,1,
240,2017-12-01 17:14:48,2017-12-01 17:18:49,23,Boston City Hall - 28 State St,42.35892,-71.057629,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,1001,Subscriber,1980,1,
374,2017-12-01 17:14:52,2017-12-01 17:21:07,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,23,Boston City Hall - 28 State St,42.35892,-71.057629,1861,Subscriber,1984,1,
954,2017-12-01 17:15:09,2017-12-01 17:31:03,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42,Boylston St at Arlington St TEMPORARY WINTER LOCATION,42.352583438376996,-71.06766249993596,1125,Subscriber,1990,1,
534,2017-12-01 17:15:26,2017-12-01 17:24:20,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1232,Subscriber,1982,1,
627,2017-12-01 17:15:30,2017-12-01 17:25:58,136,ID Building West,42.344796,-71.031614,161,W Broadway at D St,42.3391085,-71.0514432,1057,Subscriber,1985,2,
352,2017-12-01 17:15:33,2017-12-01 17:21:25,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,120,Subscriber,1992,1,
1526,2017-12-01 17:15:38,2017-12-01 17:41:04,48,Post Office Square - Pearl St at Milk St,42.356755,-71.055407,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,1923,Subscriber,1986,1,
1039,2017-12-01 17:15:39,2017-12-01 17:32:58,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,355,Subscriber,1963,1,
245,2017-12-01 17:15:43,2017-12-01 17:19:48,228,One Memorial Drive,42.361619320766856,-71.0804355052096,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,1700,Subscriber,1990,1,
1292,2017-12-01 17:15:46,2017-12-01 17:37:19,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,109,TD Garden - West End Park,42.36590788445084,-71.06446668505669,1328,Subscriber,1978,1,
441,2017-12-01 17:15:52,2017-12-01 17:23:14,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1774,Subscriber,1975,1,
610,2017-12-01 17:16:24,2017-12-01 17:26:35,48,Post Office Square - Pearl St at Milk St,42.356755,-71.055407,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,1704,Subscriber,1991,1,
1667,2017-12-01 17:16:35,2017-12-01 17:44:23,11,Longwood Ave at Binney St,42.338629,-71.1065,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,554,Subscriber,1983,1,
1623,2017-12-01 17:16:37,2017-12-01 17:43:41,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,1325,Subscriber,1984,1,
774,2017-12-01 17:16:43,2017-12-01 17:29:37,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,150,State Street at Channel Center,42.344137,-71.052608,251,Subscriber,1973,1,
391,2017-12-01 17:16:55,2017-12-01 17:23:26,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,14,Subscriber,1997,1,
598,2017-12-01 17:17:01,2017-12-01 17:26:59,42,Boylston St at Arlington St TEMPORARY WINTER LOCATION,42.352583438376996,-71.06766249993596,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1153,Subscriber,1977,2,
870,2017-12-01 17:17:06,2017-12-01 17:31:37,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,1259,Subscriber,1948,1,
241,2017-12-01 17:17:32,2017-12-01 17:21:34,70,Harvard Kennedy School at Bennett St / Eliot St,42.37199165408676,-71.12226963043213,180,Mt Auburn,42.37478628706384,-71.13320231437683,679,Subscriber,1990,1,
232,2017-12-01 17:17:31,2017-12-01 17:21:24,70,Harvard Kennedy School at Bennett St / Eliot St,42.37199165408676,-71.12226963043213,180,Mt Auburn,42.37478628706384,-71.13320231437683,657,Subscriber,1989,1,
1228,2017-12-01 17:17:40,2017-12-01 17:38:08,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,136,ID Building West,42.344796,-71.031614,1798,Subscriber,1990,1,
367,2017-12-01 17:17:42,2017-12-01 17:23:50,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,897,Subscriber,1974,1,
370,2017-12-01 17:17:42,2017-12-01 17:23:53,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1581,Subscriber,1973,1,
297,2017-12-01 17:17:45,2017-12-01 17:22:42,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,177,University Park,42.36264779118595,-71.10006093978882,849,Subscriber,1996,1,
593,2017-12-01 17:17:46,2017-12-01 17:27:40,59,Chinatown Gate Plaza,42.351356,-71.059367,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1854,Subscriber,1987,2,
519,2017-12-01 17:17:46,2017-12-01 17:26:25,59,Chinatown Gate Plaza,42.351356,-71.059367,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,1014,Subscriber,1982,1,
265,2017-12-01 17:17:51,2017-12-01 17:22:17,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,177,University Park,42.36264779118595,-71.10006093978882,153,Subscriber,1998,2,
536,2017-12-01 17:17:55,2017-12-01 17:26:52,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,810,Subscriber,1989,1,
385,2017-12-01 17:18:04,2017-12-01 17:24:29,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,384,Subscriber,1988,1,
763,2017-12-01 17:18:07,2017-12-01 17:30:51,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,4,Tremont St at E Berkeley St,42.345392,-71.069616,1233,Subscriber,1991,1,
675,2017-12-01 17:18:10,2017-12-01 17:29:25,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,161,W Broadway at D St,42.3391085,-71.0514432,956,Subscriber,1986,1,
1275,2017-12-01 17:18:14,2017-12-01 17:39:29,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,382,Subscriber,1980,1,
507,2017-12-01 17:18:20,2017-12-01 17:26:47,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,926,Subscriber,1991,1,
892,2017-12-01 17:18:30,2017-12-01 17:33:22,32,Landmark Center - Brookline Ave at Park Dr,42.34519428944095,-71.1016970872879,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,1160,Subscriber,1971,1,
248,2017-12-01 17:18:34,2017-12-01 17:22:42,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,237,Subscriber,1980,1,
296,2017-12-01 17:18:59,2017-12-01 17:23:55,139,Dana Park,42.361780439606044,-71.10809952020645,177,University Park,42.36264779118595,-71.10006093978882,1912,Subscriber,1957,1,
514,2017-12-01 17:19:02,2017-12-01 17:27:36,189,Kendall T,42.362427842912396,-71.08495473861694,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1534,Subscriber,1985,1,
566,2017-12-01 17:19:03,2017-12-01 17:28:29,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,1573,Subscriber,1988,1,
651,2017-12-01 17:19:04,2017-12-01 17:29:55,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,1917,Subscriber,1970,1,
426,2017-12-01 17:19:15,2017-12-01 17:26:22,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,149,175 N Harvard St,42.363796,-71.129164,22,Subscriber,1975,1,
1594,2017-12-01 17:19:18,2017-12-01 17:45:53,135,ID Building East,42.344827,-71.028664,93,JFK/UMass T Stop,42.32033973515723,-71.05118036270142,815,Subscriber,1988,1,
775,2017-12-01 17:19:25,2017-12-01 17:32:20,177,University Park,42.36264779118595,-71.10006093978882,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,859,Subscriber,1989,1,
617,2017-12-01 17:19:36,2017-12-01 17:29:53,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1289,Subscriber,1968,1,
593,2017-12-01 17:20:11,2017-12-01 17:30:05,135,ID Building East,42.344827,-71.028664,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,562,Subscriber,1960,1,
769,2017-12-01 17:20:16,2017-12-01 17:33:05,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,33,Kenmore Square,42.348706,-71.097009,1216,Subscriber,1992,1,
668,2017-12-01 17:18:36,2017-12-01 17:29:44,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,869,Subscriber,1988,2,
283,2017-12-01 17:20:19,2017-12-01 17:25:02,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,228,One Memorial Drive,42.361619320766856,-71.0804355052096,455,Subscriber,1992,1,
299,2017-12-01 17:20:29,2017-12-01 17:25:29,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,192,Purchase St at Pearl St,42.354659,-71.053181,1739,Subscriber,1963,1,
699,2017-12-01 17:20:31,2017-12-01 17:32:10,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,86,Subscriber,1981,1,
199,2017-12-01 17:20:37,2017-12-01 17:23:57,151,Surface Rd at India St,42.358155,-71.052163,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,580,Subscriber,1974,1,
1146,2017-12-01 17:20:43,2017-12-01 17:39:50,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,9,Commonwealth Ave at Buick St,42.35062177153799,-71.11288218766276,1215,Subscriber,1977,1,
741,2017-12-01 17:20:48,2017-12-01 17:33:10,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1810,Subscriber,1991,2,
377,2017-12-01 17:20:56,2017-12-01 17:27:13,32,Landmark Center - Brookline Ave at Park Dr,42.34519428944095,-71.1016970872879,11,Longwood Ave at Binney St,42.338629,-71.1065,1459,Subscriber,1990,1,
497,2017-12-01 17:21:02,2017-12-01 17:29:19,70,Harvard Kennedy School at Bennett St / Eliot St,42.37199165408676,-71.12226963043213,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,1956,Subscriber,1988,1,
202,2017-12-01 17:21:36,2017-12-01 17:24:59,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1105,Subscriber,1987,1,
529,2017-12-01 17:21:56,2017-12-01 17:30:45,192,Purchase St at Pearl St,42.354659,-71.053181,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1337,Subscriber,1967,1,
583,2017-12-01 17:22:02,2017-12-01 17:31:45,192,Purchase St at Pearl St,42.354659,-71.053181,161,W Broadway at D St,42.3391085,-71.0514432,1007,Subscriber,1991,1,
561,2017-12-01 17:22:06,2017-12-01 17:31:27,11,Longwood Ave at Binney St,42.338629,-71.1065,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,1576,Subscriber,1987,2,
835,2017-12-01 17:22:08,2017-12-01 17:36:03,189,Kendall T,42.362427842912396,-71.08495473861694,98,Warren St at Chelsea St,42.371848,-71.060292,884,Subscriber,1969,1,
1191,2017-12-01 17:22:15,2017-12-01 17:42:06,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,189,Kendall T,42.362427842912396,-71.08495473861694,98,Subscriber,1986,2,
1058,2017-12-01 17:22:22,2017-12-01 17:40:01,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,171,Bunker Hill Community College,42.37408991426522,-71.06905996799469,1089,Subscriber,1985,2,
656,2017-12-01 17:22:34,2017-12-01 17:33:31,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,58,Subscriber,1993,1,
875,2017-12-01 17:22:36,2017-12-01 17:37:12,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,828,Subscriber,1971,1,
153,2017-12-01 17:22:49,2017-12-01 17:25:23,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,26,Washington St at Waltham St,42.341522,-71.068922,1266,Subscriber,1988,1,
1610,2017-12-01 17:22:58,2017-12-01 17:49:49,32,Landmark Center - Brookline Ave at Park Dr,42.34519428944095,-71.1016970872879,125,Hyde Square - Barbara St at Centre St,42.32176525723952,-71.10984160567114,531,Subscriber,1978,1,
839,2017-12-01 17:23:03,2017-12-01 17:37:03,177,University Park,42.36264779118595,-71.10006093978882,32,Landmark Center - Brookline Ave at Park Dr,42.34519428944095,-71.1016970872879,153,Subscriber,1963,1,
361,2017-12-01 17:23:11,2017-12-01 17:29:12,48,Post Office Square - Pearl St at Milk St,42.356755,-71.055407,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,457,Subscriber,1972,1,
353,2017-12-01 17:23:25,2017-12-01 17:29:18,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,81,Boylston St at Washington St,42.352409,-71.062679,1175,Subscriber,1952,2,
